filed_id:ID,name,description ,class,rfc,:LABEL
1000202,Identifier,The Identifier field is one octet and aids in matching requests and replies . The Identifier field MUST be copied from the Identifier field of the Authenticate which caused this Authenticate-Ack . ,231,1172,field
1000203,Msg-Length,The Msg-Length field is one octet and indicates the length of the Message field ,100,1172,field
1000204,Code,3 for Authenticate-Nak . ,240,1172,field
1000205,Identifier,The Identifier field is one octet and aids in matching requests and replies . The Identifier field MUST be copied from the Identifier field of the Authenticate which caused this Authenticate-Nak . ,231,1172,field
1000206,Msg-Length,The Msg-Length field is one octet and indicates the length of the Message field ,100,1172,field
1000207,Type,1,240,1172,field
1000208,Length,10,240,1172,field
1000209,Source-IP-Address,The four octet Source-IP-Address is the desired local address of the sender of a Configure-Request . In a Configure-Ack   Configure-Nak or Configure-Reject   the Source-IP-Address is the remote address of the sender   and is thus a local address with respect to the Configuration Option receiver . ,230,1172,field
1000210,Destination-IP-Address,The four octet Destination-IP-Address is the remote address with respect to the sender of a Configure-Request . In a Configure-Ack   Configure-Nak or Configure-Reject   the Destination-IP-Address is the local address of the sender   and is thus a remote address with respect to the Configuration Option receiver . ,230,1172,field
1000211,Compression-Type,Description ,400,1172,field
1000212,Type,2,240,1172,field
1000213,Length,>= 4 ,240,1172,field
1000214,Compression-Type,The Compression-Type field is two octets and indicates the type of compression protocol desired . Values for the Compression-Type are always the same as the PPP Data Link Layer Protocol field values for that same compression protocol . The most up-to-date values of the Compression-Type field are specified in " Assigned Numbers " [ 2 ]. Initial values are assigned as follows : ,231,1172,field
1000215,ST,This memo defines the Internet Stream Protocol   Version 2 ( ST-II )  an IP-layer protocol that provides end-to-end guaranteed service across an internet . This specification obsoletes IEN 119 " ST - A Proposed Internet Stream Protocol " written by Jim Forgie in 1979   the previous specification of ST . ST-II is not compatible with Version 1 of the protocol   but maintains much of the architecture and philosophy of that version . It is intended to fill in some of the areas left unaddressed   to make it easier to implement   and to support a wider range of applications . ,231,1190,field
1000216,ST,ST-II supports a wider variety of applications than did the original ST . The differences between ST and ST-II are fairly straight forward yet provide great improvements . Four of the more notable differences are : ,231,1190,field
1000217,ST,It is the responsibility of an ST application entity to exchange information among its peers   usually via IP   as necessary to determine the structure of the communication before establishing the ST stream . This includes : ,400,1190,field
1000218,D,o Create a stream from an application at A to three peers at B   C and D   ,240,1190,field
1000219,Options,Several options are defined in the CONNECT message . The special processing required to support each will be described in the following sections . The options are independent   i.e .  can be set to one ( 1   TRUE ) or zero ( 0   FALSE ) in any combination . However   the effect and implementation of the options is NOT necessarily independent   and not all combinations are supported . ,210,1190,field
1000220,SAP,RecvNet ( SAP ) -> result   src   dst   len   BufPTR ) ,231,1190,field
1000221,SAP,SendNet ( src   dst   SAP   len   BufPTR ) -> result ,301,1190,field
1000222,SAP,GetNotification ( SAP ) -> result   infop ,302,1190,field
1000223,DetectorIPAddress,Several control messages contain the DetectorIPAddress field . It is used to identify the agent that caused the first instance of the message to be generated   i.e .  before it was propagated . It is copied from the received message into the copy of the message that is to be propagated to a previous-hop or next-hop . It use is primarily diagnostic . ,230,1190,field
1000224,ErroredPDU,The ErroredPDU parameter ( PCode = 1 ) is used for diagnostic purposes to encapsulate a received ST PDU that contained an error . It may be included in the ERROR-IN-REQUEST   ERROR - IN-RESPONSE   or REFUSE messages . It use is primarily diagnostic . ,231,1190,field
1000225,ErroredPDU,include the field or parameter identified by ErrorOffset; an ErrorOffset of zero would imply a problem with the IP Version Number or ST Version Number fields . ,231,1190,field
1000226,ReasonCode,Several errors may occur during protocol processing . All ST error codes are taken from a single number space . The currently defined values and their meaning is presented in the list below . Note that new error codes may be defined from time to time . All implementations are expected to handle new codes in a graceful manner . If an unknown ReasonCode is encountered   it should be assumed to be fatal . ,302,1190,field
1000227,ReasonCode,Figure 33 . ReasonCode ,302,1190,field
1000228,G,G ( bit 8 ) is used to request a global   stream-wide change; the TargetList parameter may be omitted when the G bit is specified . ,302,1190,field
1000229,G,G ( bit 8 ) is used to request a global   stream-wide change; the TargetList parameter may be omitted when the G bit is specified . ,302,1190,field
1000230,H,H ( bit 8 ) is used for the HID Field option; see Section 3.6.1 ( page 44 ). It is set to one ( 1 ) only if the HID field contains either zero ( when the HID selection is being deferred )  or the proposed HID . This bit is zero ( 0 ) if the HID field does not contain valid data and should be ignored . ,210,1190,field
1000231,P,P ( bit 9 ) is used for the PTP option; see Section 3.6.2 ( page 44 ). ,210,1190,field
1000232,R,Reference is non-zero to inform the receiver that an ACK should be promptly sent so that the sender can update its round-trip time estimates . If the Reference is zero   no ACK should be sent . ,302,1190,field
1000233,Logical Record Length,This field indicates the length   in octets   of this logical record including the header length . The length is calculated BEFORE ,100,1205,field
1000234,Record Type,This field indicates the SNA record type . It should always be set to ' 12A0'X to indicate the General Data Stream ( GDS ) record type . ,210,1205,field
1000235,Reserved,This field is currently not used . ,500,1205,field
1000236,Var Hdr Len,The length   in octets   of the variable portion of the header . Currently this is always ' 04'X . ,100,1205,field
1000237,Opcode,This field contains the operation code . It is set to indicate the type of operation requested by the sender . The following are the valid values : ,231,1205,field
1000238,MAC Type,MAC Type : 0 : Reserved 1 : IEEE 802.3/Ethernet 2 : IEEE 802.4 3 : IEEE 802.5 4 : FDDI other : Assigned by the Internet Assigned Numbers Authority ,240,1220,field
1000239,Frame Control,Frame Control : On 802.4   802.5   and FDDI LANs   there are a few octets preceding the Destination MAC Address   one of which is protected by the FCS . Since the MAC Type field defines the bit ordering   these are sent in MAC order . A pad octet is present to avoid odd machine address boundary problems . ,400,1220,field
